,smiles
429,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1
430,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
431,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
432,CCCN(CCC)CCc1cccc2c1CC(=O)N2
433,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
434,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
435,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
436,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
437,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
438,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
439,CCCNC(C)C(=O)Nc1ccccc1C
440,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
441,CCCN[C@H]1CCc2nc(N)sc2C1
442,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1
443,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
444,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
445,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
446,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
447,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1
448,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1
449,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
450,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
451,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
452,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
453,CCCc1cc(=O)[nH]c(=S)[nH]1
454,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
455,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12
456,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
457,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
458,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
459,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
460,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
461,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O
462,CCN(CC)C(=O)N1CCN(C)CC1
463,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN
464,CCN(CC)C(=S)SSC(=S)N(CC)CC
465,CCN(CC)C(C)C(=O)c1ccccc1
466,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
467,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
468,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
469,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
470,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
471,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
472,CCN(CC)CCNC(=O)c1ccc(N)cc1
473,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
474,CCN(CC)CCOC(=O)c1ccc(N)cc1
475,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
476,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1
477,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)C12
478,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
479,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)[O-])cc1
480,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
481,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
482,CCN1C(=O)NC(c2ccccc2)C1=O
483,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
484,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
485,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O
486,CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC
487,CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O
488,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
489,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
490,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
491,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
492,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
493,CCO
494,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1
495,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
496,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
497,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
498,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
499,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1
500,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
501,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
502,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
503,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
504,CCOC(=O)CCCCCCCCC(C)c1ccccc1I
505,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
506,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
507,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
508,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
509,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
510,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
511,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
512,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
513,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
514,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O
515,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
516,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
517,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21
518,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O
519,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
520,CCOC(=O)c1cncn1C(C)c1ccccc1
521,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
522,CCOCCP(CCOCC)CCP(CCOCC)CCOCC
523,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
524,CCOP(=O)(OCC)SCC[N+](C)(C)C
525,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
526,CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1
527,CCOc1ccc(CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1
528,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
529,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
530,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
531,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1
532,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
533,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
534,CC[C@@H](C(N)=O)N1CCCC1=O
535,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O
536,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
537,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
538,CC[C@@H](CO)NCCN[C@@H](CC)CO
539,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
540,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C
541,CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
542,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
543,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
544,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
545,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
546,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O
547,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
548,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
549,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1
550,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)C2CC(=O)C(CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O
551,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
552,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
553,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
554,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
555,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
556,CC[N+](C)(C)Cc1ccccc1Br
557,CC[N+](C)(C)c1cccc(O)c1
558,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
559,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
560,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
561,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
562,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
563,CC[P](CC)(CC)=[Au][S][C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
564,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
565,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C
566,CCc1cc(C(N)=S)ccn1
567,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2
568,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
569,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
570,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
571,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
572,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
573,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
574,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
575,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
576,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
577,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I
578,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I
579,CN(C)/N=N/c1[nH]cnc1C(N)=O
580,CN(C)C(=N)NC(=N)N
581,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
582,CN(C)C(=O)Oc1ccc[n+](C)c1
583,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
584,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21
585,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
586,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
587,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
588,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
589,CN(C)CCC(c1ccccc1)c1ccccn1
590,CN(C)CCC=C1c2ccccc2CCc2ccccc21
591,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
592,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
593,CN(C)CCCN1c2ccccc2CCc2ccccc21
594,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
595,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
596,CN(C)CCCN1c2ccccc2Sc2ccccc21
597,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
598,CN(C)CCN(Cc1ccccc1)c1ccccn1
599,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
600,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
601,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
602,CN(C)CCOC(c1ccccc1)c1ccccc1
603,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
604,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
605,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
606,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
607,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
608,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1
609,CN(C)N/N=C1/N=CN=C1C(N)=O
610,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
611,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
612,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
613,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
614,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
615,CN(C)c1cccc2cc(S(=O)(=O)O)ccc12
616,CN(C)c1nc(N(C)C)nc(N(C)C)n1
617,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
618,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12
619,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1
620,CN(CCCl)CCCl
621,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
622,CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
623,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
624,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
625,CN/C(=N\C#N)NCCSCc1nc[nH]c1C
626,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
627,CN1C(=O)CC(C)(c2ccccc2)C1=O
628,CN1C(=O)CC(c2ccccc2)C1=O
629,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
630,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
631,CN1C(=O)OC(C)(C)C1=O
632,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
633,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
634,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
635,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
636,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
637,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
638,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
639,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
640,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
641,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1
642,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
643,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
644,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
645,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
646,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
647,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
648,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1
649,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
650,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
651,CN1CCC[C@H]1c1cccnc1
652,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
653,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
654,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
655,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
656,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
657,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
658,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
659,CN1CCN(c2ccc3c(c2)N/C(=C2/C(=O)N=c4cccc(F)c4=C2N)N3)CC1
660,CN1CCN(c2ccc3c(c2)N/C(=C2\C(=O)N=c4cccc(F)c4=C2N)N3)CC1
661,CN1CCN2c3ncccc3Cc3ccccc3C2C1
662,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
663,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
664,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
665,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
666,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
667,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1
668,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
669,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
670,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2
671,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
672,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
673,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
674,CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O
675,CNC(=O)c1c(C)c(C(=O)O)c(I)c(NC(C)=O)c1I
676,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
677,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
678,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
679,CNC(C)(C)Cc1ccccc1
680,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
681,CNC(C)Cc1ccccc1
682,CNC1(C)C2CCC(C2)C1(C)C
